sub,gamble_number,choice,choice_label,trial,value_A,value_B,prob_A,prob_B,ev_A,ev_B
3185,9,0,B,14,-6000,-3000,0.45,0.9,-2700,-2700
3185,2,1,A,15,2500,2400,0.33,0.34,825,816.0000000000001
3185,1,0,B,16,"2500, 2400",2400,".33, .66",1,2409,2400
3185,6,1,A,17,6000,3000,1E-3,2E-3,6,6
3185,10,1,A,18,-6000,-3000,1E-3,2E-3,-6,-6
3186,8,1,A,1,-4000,-3000,0.2,0.25,-800,-750
3186,12,0,B,2,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3186,9,1,A,3,-6000,-3000,0.45,0.9,-2700,-2700
3186,15,1,A,4,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3186,1,0,B,5,"2500, 2400",2400,".33, .66",1,2409,2400
3186,6,1,A,7,6000,3000,1E-3,2E-3,6,6
3186,10,0,B,8,-6000,-3000,1E-3,2E-3,-6,-6
3186,5,0,B,9,6000,3000,0.45,0.9,2700,2700
3186,16,1,A,10,5000,5,1E-3,1,5,5
3186,13,1,A,11,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3186,11,0,B,12,4000,3000,0.2,0.25,800,750
3186,7,1,A,13,-4000,-3000,0.8,1,-3200,-3000
3186,17,0,B,14,-5000,-5,1E-3,1,-5,-5
3186,14,1,A,15,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3186,2,0,B,16,2500,2400,0.33,0.34,825,816.0000000000001
3186,3,0,B,17,4000,3000,0.8,1,3200,3000
3186,4,1,A,18,4000,3000,0.2,0.25,800,750
3187,15,1,A,1,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3187,1,0,B,2,"2500, 2400",2400,".33, .66",1,2409,2400
3187,12,0,B,3,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3187,7,1,A,4,-4000,-3000,0.8,1,-3200,-3000
3187,5,1,A,5,6000,3000,0.45,0.9,2700,2700
3187,10,1,A,7,-6000,-3000,1E-3,2E-3,-6,-6
3187,16,1,A,8,5000,5,1E-3,1,5,5
3187,3,0,B,9,4000,3000,0.8,1,3200,3000
3187,11,0,B,10,4000,3000,0.2,0.25,800,750
3187,17,0,B,11,-5000,-5,1E-3,1,-5,-5
3187,4,1,A,12,4000,3000,0.2,0.25,800,750
3187,6,1,A,13,6000,3000,1E-3,2E-3,6,6
3187,13,1,A,14,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3187,9,1,A,15,-6000,-3000,0.45,0.9,-2700,-2700
3187,8,0,B,16,-4000,-3000,0.2,0.25,-800,-750
3187,2,1,A,17,2500,2400,0.33,0.34,825,816.0000000000001
3187,14,0,B,18,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3188,13,1,A,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3188,3,0,B,2,4000,3000,0.8,1,3200,3000
3188,5,0,B,3,6000,3000,0.45,0.9,2700,2700
3188,17,0,B,4,-5000,-5,1E-3,1,-5,-5
3188,9,1,A,5,-6000,-3000,0.45,0.9,-2700,-2700
3188,1,1,A,7,"2500, 2400",2400,".33, .66",1,2409,2400
3188,10,1,A,8,-6000,-3000,1E-3,2E-3,-6,-6
3188,6,0,B,9,6000,3000,1E-3,2E-3,6,6
3188,15,1,A,10,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3188,7,1,A,11,-4000,-3000,0.8,1,-3200,-3000
3188,11,0,B,12,4000,3000,0.2,0.25,800,750
3188,16,1,A,13,5000,5,1E-3,1,5,5
3188,4,1,A,14,4000,3000,0.2,0.25,800,750
3188,2,0,B,15,2500,2400,0.33,0.34,825,816.0000000000001
3188,12,0,B,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3188,14,0,B,17,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3188,8,0,B,18,-4000,-3000,0.2,0.25,-800,-750
3189,10,0,B,1,-6000,-3000,1E-3,2E-3,-6,-6
3189,2,1,A,2,2500,2400,0.33,0.34,825,816.0000000000001
3189,8,1,A,3,-4000,-3000,0.2,0.25,-800,-750
3189,12,0,B,4,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3189,17,0,B,5,-5000,-5,1E-3,1,-5,-5
3189,15,1,A,7,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3189,7,1,A,8,-4000,-3000,0.8,1,-3200,-3000
3189,14,0,B,9,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3189,4,0,B,10,4000,3000,0.2,0.25,800,750
3189,1,0,B,11,"2500, 2400",2400,".33, .66",1,2409,2400
3189,13,0,B,12,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3189,11,0,B,13,4000,3000,0.2,0.25,800,750
3189,6,1,A,14,6000,3000,1E-3,2E-3,6,6
3189,16,1,A,15,5000,5,1E-3,1,5,5
3189,9,1,A,16,-6000,-3000,0.45,0.9,-2700,-2700
3189,3,0,B,17,4000,3000,0.8,1,3200,3000
3189,5,0,B,18,6000,3000,0.45,0.9,2700,2700
3190,13,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3190,1,1,A,2,"2500, 2400",2400,".33, .66",1,2409,2400
3190,5,0,B,3,6000,3000,0.45,0.9,2700,2700
3190,16,0,B,4,5000,5,1E-3,1,5,5
3190,8,1,A,5,-4000,-3000,0.2,0.25,-800,-750
3190,6,1,A,7,6000,3000,1E-3,2E-3,6,6
3190,9,0,B,8,-6000,-3000,0.45,0.9,-2700,-2700
3190,15,0,B,9,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3190,11,0,B,10,4000,3000,0.2,0.25,800,750
3190,17,1,A,11,-5000,-5,1E-3,1,-5,-5
3190,3,1,A,12,4000,3000,0.8,1,3200,3000
3190,10,0,B,13,-6000,-3000,1E-3,2E-3,-6,-6
3190,2,1,A,14,2500,2400,0.33,0.34,825,816.0000000000001
3190,4,1,A,15,4000,3000,0.2,0.25,800,750
3190,14,0,B,16,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3190,12,1,A,17,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3190,7,0,B,18,-4000,-3000,0.8,1,-3200,-3000
3191,10,0,B,1,-6000,-3000,1E-3,2E-3,-6,-6
3191,11,0,B,2,4000,3000,0.2,0.25,800,750
3191,3,0,B,3,4000,3000,0.8,1,3200,3000
3191,14,0,B,4,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3191,2,0,B,5,2500,2400,0.33,0.34,825,816.0000000000001
3191,8,1,A,7,-4000,-3000,0.2,0.25,-800,-750
3191,1,0,B,8,"2500, 2400",2400,".33, .66",1,2409,2400
3191,13,0,B,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3191,12,0,B,10,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3191,9,1,A,11,-6000,-3000,0.45,0.9,-2700,-2700
3191,4,0,B,12,4000,3000,0.2,0.25,800,750
3191,5,0,B,13,6000,3000,0.45,0.9,2700,2700
3191,7,1,A,14,-4000,-3000,0.8,1,-3200,-3000
3191,6,0,B,15,6000,3000,1E-3,2E-3,6,6
3191,15,0,B,16,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3191,16,0,B,17,5000,5,1E-3,1,5,5
3191,17,1,A,18,-5000,-5,1E-3,1,-5,-5
3192,14,0,B,1,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3192,9,1,A,2,-6000,-3000,0.45,0.9,-2700,-2700
3192,17,0,B,3,-5000,-5,1E-3,1,-5,-5
3192,12,0,B,4,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3192,16,0,B,5,5000,5,1E-3,1,5,5
3192,2,1,A,7,2500,2400,0.33,0.34,825,816.0000000000001
3192,15,1,A,8,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3192,3,0,B,9,4000,3000,0.8,1,3200,3000
3192,5,1,A,10,6000,3000,0.45,0.9,2700,2700
3192,6,1,A,11,6000,3000,1E-3,2E-3,6,6
3192,8,1,A,12,-4000,-3000,0.2,0.25,-800,-750
3192,7,1,A,13,-4000,-3000,0.8,1,-3200,-3000
3192,11,1,A,14,4000,3000,0.2,0.25,800,750
3192,10,1,A,15,-6000,-3000,1E-3,2E-3,-6,-6
3192,4,1,A,16,4000,3000,0.2,0.25,800,750
3192,13,0,B,17,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3192,1,0,B,18,"2500, 2400",2400,".33, .66",1,2409,2400
3193,1,0,B,1,"2500, 2400",2400,".33, .66",1,2409,2400
3193,2,0,B,2,2500,2400,0.33,0.34,825,816.0000000000001
3193,8,1,A,3,-4000,-3000,0.2,0.25,-800,-750
3193,11,0,B,4,4000,3000,0.2,0.25,800,750
3193,10,1,A,5,-6000,-3000,1E-3,2E-3,-6,-6
3193,4,1,A,7,4000,3000,0.2,0.25,800,750
3193,13,0,B,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3193,12,1,A,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3193,5,0,B,10,6000,3000,0.45,0.9,2700,2700
3193,14,0,B,11,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3193,3,0,B,12,4000,3000,0.8,1,3200,3000
3193,6,0,B,13,6000,3000,1E-3,2E-3,6,6
3193,16,1,A,14,5000,5,1E-3,1,5,5
3193,15,1,A,15,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3193,17,0,B,16,-5000,-5,1E-3,1,-5,-5
3193,7,0,B,17,-4000,-3000,0.8,1,-3200,-3000
3193,9,1,A,18,-6000,-3000,0.45,0.9,-2700,-2700
3194,13,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3194,10,0,B,2,-6000,-3000,1E-3,2E-3,-6,-6
3194,14,0,B,3,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3194,8,1,A,4,-4000,-3000,0.2,0.25,-800,-750
3194,11,0,B,5,4000,3000,0.2,0.25,800,750
3194,17,1,A,7,-5000,-5,1E-3,1,-5,-5
3194,4,1,A,8,4000,3000,0.2,0.25,800,750
3194,5,1,A,9,6000,3000,0.45,0.9,2700,2700
3194,3,0,B,10,4000,3000,0.8,1,3200,3000
3194,7,1,A,11,-4000,-3000,0.8,1,-3200,-3000
3194,2,0,B,12,2500,2400,0.33,0.34,825,816.0000000000001
3194,6,1,A,13,6000,3000,1E-3,2E-3,6,6
3194,1,0,B,14,"2500, 2400",2400,".33, .66",1,2409,2400
3194,16,1,A,15,5000,5,1E-3,1,5,5
3194,9,0,B,16,-6000,-3000,0.45,0.9,-2700,-2700
3194,12,0,B,17,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3194,15,1,A,18,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3195,2,0,B,1,2500,2400,0.33,0.34,825,816.0000000000001
3195,12,0,B,2,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3195,4,0,B,3,4000,3000,0.2,0.25,800,750
3195,11,0,B,4,4000,3000,0.2,0.25,800,750
3195,8,0,B,5,-4000,-3000,0.2,0.25,-800,-750
3195,1,0,B,7,"2500, 2400",2400,".33, .66",1,2409,2400
3195,13,1,A,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3195,16,0,B,9,5000,5,1E-3,1,5,5
3195,14,0,B,10,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3195,6,0,B,11,6000,3000,1E-3,2E-3,6,6
3195,5,0,B,12,6000,3000,0.45,0.9,2700,2700
3195,10,1,A,13,-6000,-3000,1E-3,2E-3,-6,-6
3195,15,1,A,14,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3195,3,0,B,15,4000,3000,0.8,1,3200,3000
3195,7,1,A,16,-4000,-3000,0.8,1,-3200,-3000
3195,17,1,A,17,-5000,-5,1E-3,1,-5,-5
3195,9,1,A,18,-6000,-3000,0.45,0.9,-2700,-2700
3196,11,1,A,1,4000,3000,0.2,0.25,800,750
3196,4,1,A,2,4000,3000,0.2,0.25,800,750
3196,17,1,A,3,-5000,-5,1E-3,1,-5,-5
3196,6,1,A,4,6000,3000,1E-3,2E-3,6,6
3196,1,0,B,5,"2500, 2400",2400,".33, .66",1,2409,2400
3196,15,1,A,7,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3196,14,0,B,8,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3196,2,0,B,9,2500,2400,0.33,0.34,825,816.0000000000001
3196,9,1,A,10,-6000,-3000,0.45,0.9,-2700,-2700
3196,16,0,B,11,5000,5,1E-3,1,5,5
3196,8,0,B,12,-4000,-3000,0.2,0.25,-800,-750
3196,12,0,B,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3196,5,0,B,14,6000,3000,0.45,0.9,2700,2700
3196,3,0,B,15,4000,3000,0.8,1,3200,3000
3196,10,0,B,16,-6000,-3000,1E-3,2E-3,-6,-6
3196,13,1,A,17,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3196,7,1,A,18,-4000,-3000,0.8,1,-3200,-3000
3197,14,0,B,1,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3197,8,1,A,2,-4000,-3000,0.2,0.25,-800,-750
3197,6,1,A,3,6000,3000,1E-3,2E-3,6,6
3197,9,0,B,4,-6000,-3000,0.45,0.9,-2700,-2700
3197,7,1,A,5,-4000,-3000,0.8,1,-3200,-3000
3197,3,1,A,7,4000,3000,0.8,1,3200,3000
3197,10,1,A,8,-6000,-3000,1E-3,2E-3,-6,-6
3197,12,0,B,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3197,16,0,B,10,5000,5,1E-3,1,5,5
3197,1,1,A,11,"2500, 2400",2400,".33, .66",1,2409,2400
3197,4,1,A,12,4000,3000,0.2,0.25,800,750
3197,11,0,B,13,4000,3000,0.2,0.25,800,750
3197,17,1,A,14,-5000,-5,1E-3,1,-5,-5
3197,2,1,A,15,2500,2400,0.33,0.34,825,816.0000000000001
3197,15,0,B,16,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3197,13,1,A,17,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3197,5,0,B,18,6000,3000,0.45,0.9,2700,2700
3198,1,0,B,1,"2500, 2400",2400,".33, .66",1,2409,2400
3198,10,0,B,2,-6000,-3000,1E-3,2E-3,-6,-6
3198,14,0,B,3,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3198,12,0,B,4,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3198,6,0,B,5,6000,3000,1E-3,2E-3,6,6
3198,4,1,A,7,4000,3000,0.2,0.25,800,750
3198,3,0,B,8,4000,3000,0.8,1,3200,3000
3198,13,1,A,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3198,16,0,B,10,5000,5,1E-3,1,5,5
3198,15,1,A,11,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3198,5,0,B,12,6000,3000,0.45,0.9,2700,2700
3198,17,1,A,13,-5000,-5,1E-3,1,-5,-5
3198,7,0,B,14,-4000,-3000,0.8,1,-3200,-3000
3198,11,0,B,15,4000,3000,0.2,0.25,800,750
3198,2,0,B,16,2500,2400,0.33,0.34,825,816.0000000000001
3198,8,1,A,17,-4000,-3000,0.2,0.25,-800,-750
3198,9,1,A,18,-6000,-3000,0.45,0.9,-2700,-2700
3199,12,0,B,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3199,9,1,A,2,-6000,-3000,0.45,0.9,-2700,-2700
3199,7,1,A,3,-4000,-3000,0.8,1,-3200,-3000
3199,3,0,B,4,4000,3000,0.8,1,3200,3000
3199,15,1,A,5,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3199,10,1,A,7,-6000,-3000,1E-3,2E-3,-6,-6
3199,5,0,B,8,6000,3000,0.45,0.9,2700,2700
3199,6,1,A,9,6000,3000,1E-3,2E-3,6,6
3199,17,0,B,10,-5000,-5,1E-3,1,-5,-5
3199,11,0,B,11,4000,3000,0.2,0.25,800,750
3199,8,1,A,12,-4000,-3000,0.2,0.25,-800,-750
3199,13,0,B,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3199,4,1,A,14,4000,3000,0.2,0.25,800,750
3199,2,0,B,15,2500,2400,0.33,0.34,825,816.0000000000001
3199,14,1,A,16,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3199,16,1,A,17,5000,5,1E-3,1,5,5
3199,1,1,A,18,"2500, 2400",2400,".33, .66",1,2409,2400
3200,15,0,B,1,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3200,9,0,B,2,-6000,-3000,0.45,0.9,-2700,-2700
3200,1,0,B,3,"2500, 2400",2400,".33, .66",1,2409,2400
3200,3,0,B,4,4000,3000,0.8,1,3200,3000
3200,5,0,B,5,6000,3000,0.45,0.9,2700,2700
3200,16,0,B,7,5000,5,1E-3,1,5,5
3200,17,1,A,8,-5000,-5,1E-3,1,-5,-5
3200,2,0,B,9,2500,2400,0.33,0.34,825,816.0000000000001
3200,12,1,A,10,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3200,13,0,B,11,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3200,11,0,B,12,4000,3000,0.2,0.25,800,750
3200,6,0,B,13,6000,3000,1E-3,2E-3,6,6
3200,14,0,B,14,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3200,10,1,A,15,-6000,-3000,1E-3,2E-3,-6,-6
3200,4,1,A,16,4000,3000,0.2,0.25,800,750
3200,8,1,A,17,-4000,-3000,0.2,0.25,-800,-750
3200,7,1,A,18,-4000,-3000,0.8,1,-3200,-3000
3201,12,1,A,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3201,7,1,A,2,-4000,-3000,0.8,1,-3200,-3000
3201,10,0,B,3,-6000,-3000,1E-3,2E-3,-6,-6
3201,14,0,B,4,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3201,17,1,A,5,-5000,-5,1E-3,1,-5,-5
3201,15,1,A,7,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3201,3,0,B,8,4000,3000,0.8,1,3200,3000
3201,9,1,A,9,-6000,-3000,0.45,0.9,-2700,-2700
3201,8,0,B,10,-4000,-3000,0.2,0.25,-800,-750
3201,5,0,B,11,6000,3000,0.45,0.9,2700,2700
3201,2,0,B,12,2500,2400,0.33,0.34,825,816.0000000000001
3201,4,1,A,13,4000,3000,0.2,0.25,800,750
3201,1,1,A,14,"2500, 2400",2400,".33, .66",1,2409,2400
3201,13,0,B,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3201,6,0,B,16,6000,3000,1E-3,2E-3,6,6
3201,11,0,B,17,4000,3000,0.2,0.25,800,750
3201,16,0,B,18,5000,5,1E-3,1,5,5
3202,13,1,A,1,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3202,10,1,A,2,-6000,-3000,1E-3,2E-3,-6,-6
3202,11,1,A,3,4000,3000,0.2,0.25,800,750
3202,9,1,A,4,-6000,-3000,0.45,0.9,-2700,-2700
3202,6,1,A,5,6000,3000,1E-3,2E-3,6,6
3202,2,1,A,7,2500,2400,0.33,0.34,825,816.0000000000001
3202,17,1,A,8,-5000,-5,1E-3,1,-5,-5
3202,4,1,A,9,4000,3000,0.2,0.25,800,750
3202,7,1,A,10,-4000,-3000,0.8,1,-3200,-3000
3202,5,1,A,11,6000,3000,0.45,0.9,2700,2700
3202,14,1,A,12,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3202,16,1,A,13,5000,5,1E-3,1,5,5
3202,3,1,A,14,4000,3000,0.8,1,3200,3000
3202,8,1,A,15,-4000,-3000,0.2,0.25,-800,-750
3202,12,1,A,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3202,15,1,A,17,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3202,1,1,A,18,"2500, 2400",2400,".33, .66",1,2409,2400
3203,2,0,B,1,2500,2400,0.33,0.34,825,816.0000000000001
3203,12,0,B,2,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3203,5,1,A,3,6000,3000,0.45,0.9,2700,2700
3203,1,0,B,4,"2500, 2400",2400,".33, .66",1,2409,2400
3203,3,0,B,5,4000,3000,0.8,1,3200,3000
3203,11,0,B,7,4000,3000,0.2,0.25,800,750
3203,13,0,B,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3203,4,1,A,9,4000,3000,0.2,0.25,800,750
3203,15,0,B,10,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3203,14,1,A,11,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3203,16,1,A,12,5000,5,1E-3,1,5,5
3203,8,0,B,13,-4000,-3000,0.2,0.25,-800,-750
3203,9,1,A,14,-6000,-3000,0.45,0.9,-2700,-2700
3203,10,0,B,15,-6000,-3000,1E-3,2E-3,-6,-6
3203,17,1,A,16,-5000,-5,1E-3,1,-5,-5
3203,7,0,B,17,-4000,-3000,0.8,1,-3200,-3000
3203,6,1,A,18,6000,3000,1E-3,2E-3,6,6
3204,6,0,B,1,6000,3000,1E-3,2E-3,6,6
3204,7,1,A,2,-4000,-3000,0.8,1,-3200,-3000
3204,17,1,A,3,-5000,-5,1E-3,1,-5,-5
3204,4,0,B,4,4000,3000,0.2,0.25,800,750
3204,1,0,B,5,"2500, 2400",2400,".33, .66",1,2409,2400
3204,15,1,A,7,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3204,12,1,A,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3204,3,0,B,9,4000,3000,0.8,1,3200,3000
3204,9,0,B,10,-6000,-3000,0.45,0.9,-2700,-2700
3204,13,1,A,11,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3204,14,1,A,12,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3204,16,1,A,13,5000,5,1E-3,1,5,5
3204,10,1,A,14,-6000,-3000,1E-3,2E-3,-6,-6
3204,11,1,A,15,4000,3000,0.2,0.25,800,750
3204,2,1,A,16,2500,2400,0.33,0.34,825,816.0000000000001
3204,8,0,B,17,-4000,-3000,0.2,0.25,-800,-750
3204,5,1,A,18,6000,3000,0.45,0.9,2700,2700
3205,3,0,B,1,4000,3000,0.8,1,3200,3000
3205,10,0,B,2,-6000,-3000,1E-3,2E-3,-6,-6
3205,5,0,B,3,6000,3000,0.45,0.9,2700,2700
3205,14,0,B,4,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3205,1,0,B,5,"2500, 2400",2400,".33, .66",1,2409,2400
3205,11,1,A,7,4000,3000,0.2,0.25,800,750
3205,17,1,A,8,-5000,-5,1E-3,1,-5,-5
3205,16,1,A,9,5000,5,1E-3,1,5,5
3205,15,0,B,10,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3205,7,1,A,11,-4000,-3000,0.8,1,-3200,-3000
3205,8,1,A,12,-4000,-3000,0.2,0.25,-800,-750
3205,4,1,A,13,4000,3000,0.2,0.25,800,750
3205,6,1,A,14,6000,3000,1E-3,2E-3,6,6
3205,13,1,A,15,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3205,12,1,A,16,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3205,9,0,B,17,-6000,-3000,0.45,0.9,-2700,-2700
3205,2,1,A,18,2500,2400,0.33,0.34,825,816.0000000000001
3206,1,1,A,1,"2500, 2400",2400,".33, .66",1,2409,2400
3206,4,0,B,2,4000,3000,0.2,0.25,800,750
3206,5,1,A,3,6000,3000,0.45,0.9,2700,2700
3206,17,0,B,4,-5000,-5,1E-3,1,-5,-5
3206,9,0,B,5,-6000,-3000,0.45,0.9,-2700,-2700
3206,14,0,B,7,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3206,8,0,B,8,-4000,-3000,0.2,0.25,-800,-750
3206,15,1,A,9,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3206,16,1,A,10,5000,5,1E-3,1,5,5
3206,3,1,A,11,4000,3000,0.8,1,3200,3000
3206,7,0,B,12,-4000,-3000,0.8,1,-3200,-3000
3206,12,0,B,13,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3206,13,0,B,14,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3206,10,1,A,15,-6000,-3000,1E-3,2E-3,-6,-6
3206,11,0,B,16,4000,3000,0.2,0.25,800,750
3206,6,1,A,17,6000,3000,1E-3,2E-3,6,6
3206,2,0,B,18,2500,2400,0.33,0.34,825,816.0000000000001
3207,11,0,B,1,4000,3000,0.2,0.25,800,750
3207,15,1,A,2,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3207,8,0,B,3,-4000,-3000,0.2,0.25,-800,-750
3207,10,1,A,4,-6000,-3000,1E-3,2E-3,-6,-6
3207,3,0,B,5,4000,3000,0.8,1,3200,3000
3207,9,1,A,7,-6000,-3000,0.45,0.9,-2700,-2700
3207,13,1,A,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3207,17,1,A,9,-5000,-5,1E-3,1,-5,-5
3207,5,1,A,10,6000,3000,0.45,0.9,2700,2700
3207,1,1,A,11,"2500, 2400",2400,".33, .66",1,2409,2400
3207,7,1,A,12,-4000,-3000,0.8,1,-3200,-3000
3207,6,1,A,13,6000,3000,1E-3,2E-3,6,6
3207,4,1,A,14,4000,3000,0.2,0.25,800,750
3207,14,0,B,15,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3207,16,1,A,16,5000,5,1E-3,1,5,5
3207,2,1,A,17,2500,2400,0.33,0.34,825,816.0000000000001
3207,12,0,B,18,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3208,15,NA,NA,1,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
3208,7,1,A,2,-4000,-3000,0.8,1,-3200,-3000
3208,17,1,A,3,-5000,-5,1E-3,1,-5,-5
3208,5,0,B,4,6000,3000,0.45,0.9,2700,2700
3208,8,1,A,5,-4000,-3000,0.2,0.25,-800,-750
3208,3,0,B,7,4000,3000,0.8,1,3200,3000
3208,13,1,A,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3208,12,1,A,9,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3208,11,0,B,10,4000,3000,0.2,0.25,800,750
3208,2,1,A,11,2500,2400,0.33,0.34,825,816.0000000000001
3208,10,1,A,12,-6000,-3000,1E-3,2E-3,-6,-6
3208,16,1,A,13,5000,5,1E-3,1,5,5
3208,4,1,A,14,4000,3000,0.2,0.25,800,750
3208,9,1,A,15,-6000,-3000,0.45,0.9,-2700,-2700
3208,1,0,B,16,"2500, 2400",2400,".33, .66",1,2409,2400
3208,14,NA,NA,17,6000,"4000, 2000",0.25,"0.25, 0.25",1500,1500
3208,6,1,A,18,6000,3000,1E-3,2E-3,6,6
3209,11,1,A,1,4000,3000,0.2,0.25,800,750
3209,10,0,B,2,-6000,-3000,1E-3,2E-3,-6,-6
3209,6,1,A,3,6000,3000,1E-3,2E-3,6,6
3209,16,0,B,4,5000,5,1E-3,1,5,5
3209,12,0,B,5,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3209,7,1,A,7,-4000,-3000,0.8,1,-3200,-3000
3209,13,0,B,8,"1000, 2000",1500,"0.5, 0.5",1,1500,1500
3209,5,1,A,9,6000,3000,0.45,0.9,2700,2700
3209,17,0,B,10,-5000,-5,1E-3,1,-5,-5
3209,1,1,A,11,"2500, 2400",2400,".33, .66",1,2409,2400
3209,15,1,A,12,-6000,"-4000, -2000",0.25,"0.25, 0.25",-1500,-1500
